timestamp;gameobject_name;pos_x;pos_y;pos_z;euler_x;euler_y;euler_z
1573049268542;Player;2.860602;24.98;-0.2857994;0;192.9001;0;
1573049268542;Player;2.860602;24.98;-0.2857994;0;192.9001;0;
1573049268558;Player;2.853904;24.98;-0.3150423;0;193.5001;0;
1573049268558;Player;2.853904;24.98;-0.3150423;0;193.5001;0;
1573049268576;Player;2.846901;24.98;-0.3442133;0;196.5001;0;
1573049268576;Player;2.846901;24.98;-0.3442133;0;196.5001;0;
1573049268592;Player;2.83838;24.98;-0.3729779;0;198.4001;0;
1573049268592;Player;2.83838;24.98;-0.3729779;0;198.4001;0;
1573049268610;Player;2.828911;24.98;-0.4014442;0;200.4001;0;
1573049268610;Player;2.828911;24.98;-0.4014442;0;200.4001;0;
1573049268626;Player;2.818454;24.98;-0.4295626;0;202.4001;0;
1573049268626;Player;2.818454;24.98;-0.4295626;0;202.4001;0;
1573049268643;Player;2.818454;24.98;-0.4295626;0;204.5001;0;
1573049268643;Player;2.818454;24.98;-0.4295626;0;204.5001;0;
1573049268661;Player;2.806013;24.98;-0.4568615;0;206.4001;0;
1573049268661;Player;2.806013;24.98;-0.4568615;0;206.4001;0;
1573049268677;Player;2.792674;24.98;-0.4837328;0;208.5001;0;
1573049268677;Player;2.792674;24.98;-0.4837328;0;208.5001;0;
1573049268694;Player;2.778359;24.98;-0.5100973;0;210.7001;0;
1573049268694;Player;2.778359;24.98;-0.5100973;0;210.7001;0;
1573049268711;Player;2.763043;24.98;-0.5358928;0;214.0001;0;
1573049268711;Player;2.763043;24.98;-0.5358928;0;214.0001;0;
1573049268727;Player;2.746267;24.98;-0.560764;0;215.4001;0;
1573049268727;Player;2.746267;24.98;-0.560764;0;215.4001;0;
1573049268745;Player;2.746267;24.98;-0.560764;0;219.9001;0;
1573049268745;Player;2.746267;24.98;-0.560764;0;219.9001;0;
1573049268762;Player;2.727023;24.98;-0.5837789;0;223.0001;0;
1573049268762;Player;2.727023;24.98;-0.5837789;0;223.0001;0;
1573049268778;Player;2.706563;24.98;-0.6057195;0;224.7001;0;
1573049268778;Player;2.706563;24.98;-0.6057195;0;224.7001;0;
1573049268795;Player;2.685462;24.98;-0.6270434;0;229.6001;0;
1573049268795;Player;2.685462;24.98;-0.6270434;0;229.6001;0;
1573049268813;Player;2.662615;24.98;-0.646487;0;232.4001;0;
1573049268813;Player;2.662615;24.98;-0.646487;0;232.4001;0;
1573049268830;Player;2.638847;24.98;-0.6647913;0;234.4001;0;
1573049268830;Player;2.638847;24.98;-0.6647913;0;234.4001;0;
1573049268846;Player;2.638847;24.98;-0.6647913;0;236.4001;0;
1573049268846;Player;2.638847;24.98;-0.6647913;0;236.4001;0;
1573049268863;Player;2.613859;24.98;-0.6813931;0;236.9001;0;
1573049268863;Player;2.613859;24.98;-0.6813931;0;236.9001;0;
1573049268880;Player;2.588727;24.98;-0.6977761;0;237.7001;0;
1573049268880;Player;2.588727;24.98;-0.6977761;0;237.7001;0;
